0.0283,0.99229
0.0284,0.99238
0.0285,0.99244
0.0286,0.99253
0.0287,0.99258
0.0288,0.99267
0.0289,0.99273
0.029,0.99281
0.0291,0.99287
0.0292,0.99295
0.0293,0.993
0.0294,0.99308
0.0295,0.99313
0.0296,0.99321
0.0297,0.99326
0.0298,0.99334
0.0299,0.99339
0.03,0.99347
0.0301,0.99351
0.0302,0.99359
0.0303,0.99363
0.0304,0.9937
0.0305,0.99375
0.0306,0.99382
0.0307,0.99386
0.0308,0.99393
0.0309,0.99397
0.031,0.99404
0.0311,0.99408
0.0312,0.99415
0.0313,0.99419
0.0314,0.99426
0.0315,0.99429
0.0316,0.99436
0.0317,0.9944
0.0318,0.99446
0.0319,0.9945
0.032,0.99456
0.0321,0.9946
0.0322,0.99466
0.0323,0.99469
0.0324,0.99475
0.0325,0.99478
0.0326,0.99484
0.0327,0.99488
0.0328,0.99493
0.0329,0.99496
0.033,0.99502
0.0331,0.99505
0.0332,0.9951
0.0333,0.99514
0.0334,0.99519
0.0335,0.99522
0.0336,0.99527
0.0337,0.9953
0.0338,0.99535
0.0339,0.99538
0.034,0.99543
0.0341,0.99546
0.0342,0.9955
0.0343,0.99553
0.0344,0.99558
0.0345,0.99561
0.0346,0.99565
0.0347,0.99568
0.0348,0.99572
0.0349,0.99575
0.035,0.99579
0.0351,0.99582
0.0352,0.99586
0.0353,0.99589
0.0354,0.99593
0.0355,0.99595
0.0356,0.99599
0.0357,0.99602
0.0358,0.99606
0.0359,0.99608
0.036,0.99612
0.0361,0.99614
0.0362,0.99618
0.0363,0.9962
0.0364,0.99624
0.0365,0.99626
0.0366,0.99629
0.0367,0.99631
0.0368,0.99635
0.0369,0.99637
0.037,0.99641
0.0371,0.99643
0.0372,0.99646
0.0373,0.99648
0.0374,0.99651
0.0375,0.99653
0.0376,0.99657
0.0377,0.99659
0.0378,0.99662
0.0379,0.99664
0.038,0.99667
0.0381,0.99668
0.0382,0.99671
0.0383,0.99673
0.0384,0.99676
0.0385,0.99678
0.0386,0.99681
0.0387,0.99683
0.0388,0.99685
0.0389,0.99687
0.039,0.9969
0.0391,0.99692
0.0392,0.99694
0.0393,0.99696
0.0394,0.99699
0.0395,0.997
0.0396,0.99703
0.0397,0.99704
0.0398,0.99707
0.0399,0.99708
0.04,0.99711
0.0401,0.99712
0.0402,0.99715
0.0403,0.99716
0.0404,0.99718
0.0405,0.9972
0.0406,0.99722
0.0407,0.99723
0.0408,0.99726
0.0409,0.99727
0.041,0.99729
0.0411,0.99731
0.0412,0.99733
0.0413,0.99734
0.0414,0.99736
0.0415,0.99738
0.0416,0.9974
0.0417,0.99741
0.0418,0.99743
0.0419,0.99744
0.042,0.99746
0.0421,0.99747
0.0422,0.99749
0.0423,0.99751
0.0424,0.99752
0.0425,0.99754
0.0426,0.99756
0.0427,0.99757
0.0428,0.99759
0.0429,0.9976
0.043,0.99762
0.0431,0.99763
0.0432,0.99765
0.0433,0.99766
0.0434,0.99767
0.0435,0.99768
0.0436,0.9977
0.0437,0.99771
0.0438,0.99773
0.0439,0.99774
0.044,0.99776
0.0441,0.99777
0.0442,0.99778
0.0443,0.99779
0.0444,0.99781
0.0445,0.99782
0.0446,0.99783
0.0447,0.99784
0.0448,0.99786
0.0449,0.99787
0.045,0.99788
0.0451,0.99789
0.0452,0.99791
0.0453,0.99792
0.0454,0.99793
0.0455,0.99794
0.0456,0.99795
0.0457,0.99796
0.0458,0.99798
0.0459,0.99798
0.046,0.998
0.0461,0.99801
0.0462,0.99802
0.0463,0.99803
0.0464,0.99804
0.0465,0.99805
0.0466,0.99806
0.0467,0.99807
0.0468,0.99808
0.0469,0.99809
0.047,0.9981
0.0471,0.99811
0.0472,0.99812
0.0473,0.99813
0.0474,0.99814
0.0475,0.99815
0.0476,0.99816
0.0477,0.99817
0.0478,0.99818
0.0479,0.99819
0.048,0.9982
0.0481,0.99821
0.0482,0.99822
0.0483,0.99822
0.0484,0.99824
0.0485,0.99824
0.0486,0.99825
0.0487,0.99826
0.0488,0.99827
0.0489,0.99828
0.049,0.99829
0.0491,0.99829
0.0492,0.99831
0.0493,0.99831
0.0494,0.99832
0.0495,0.99833
0.0496,0.99834
0.0497,0.99835
0.0498,0.99835
0.0499,0.99836
0.05,0.99837
0.0501,0.99837
0.0502,0.99839
0.0503,0.99839
0.0504,0.9984
0.0505,0.99841
0.0506,0.99842
0.0507,0.99842
0.0508,0.99843
0.0509,0.99843
0.051,0.99844
0.0511,0.99845
0.0512,0.99846
0.0513,0.99846
0.0514,0.99847
0.0515,0.99848
0.0516,0.99849
0.0517,0.99849
0.0518,0.9985
0.0519,0.9985
0.052,0.99851
0.0521,0.99852
0.0522,0.99853
0.0523,0.99853
0.0524,0.99854
0.0525,0.99854
0.0526,0.99855
0.0527,0.99856
0.0528,0.99857
0.0529,0.99857
0.053,0.99858
0.0531,0.99858
0.0532,0.99859
0.0533,0.9986
0.0534,0.9986
0.0535,0.99861
0.0536,0.99862
0.0537,0.99862
0.0538,0.99863
0.0539,0.99863
0.054,0.99864
0.0541,0.99865
0.0542,0.99865
0.0543,0.99866
0.0544,0.99866
0.0545,0.99867
0.0546,0.99868
0.0547,0.99868
0.0548,0.99869
0.0549,0.99869
0.055,0.9987
0.0551,0.9987
0.0552,0.99871
0.0553,0.99871
0.0554,0.99872
0.0555,0.99872
0.0556,0.99873
0.0557,0.99873
0.0558,0.99874
0.0559,0.99874
0.056,0.99875
0.0561,0.99875
0.0562,0.99876
0.0563,0.99876
0.0564,0.99877
0.0565,0.99877
0.0566,0.99878
0.0567,0.99878
0.0568,0.99879
0.0569,0.99879
0.057,0.9988
0.0571,0.9988
0.0572,0.99881
0.0573,0.99881
0.0574,0.99882
0.0575,0.99882
0.0576,0.99883
0.0577,0.99883
0.0578,0.99883
0.0579,0.99884
0.058,0.99884
0.0581,0.99885
0.0582,0.99885
0.0583,0.99886
0.0584,0.99886
0.0585,0.99886
0.0586,0.99887
0.0587,0.99887
0.0588,0.99888
0.0589,0.99888
0.059,0.99889
0.0591,0.99889
0.0592,0.9989
0.0593,0.9989
0.0594,0.99891
0.0595,0.99891
0.0596,0.99891
0.0597,0.99892
0.0598,0.99892
0.0599,0.99893
0.06,0.99893
0.0601,0.99893
0.0602,0.99894
0.0603,0.99894
0.0604,0.99895
0.0605,0.99895
0.0606,0.99896
0.0607,0.99896
0.0608,0.99896
0.0609,0.99897
0.061,0.99897
0.0611,0.99897
0.0612,0.99898
0.0613,0.99898
0.0614,0.99899
0.0615,0.99899
0.0616,0.99899
0.0617,0.999
0.0618,0.999
0.0619,0.999
0.062,0.99901
0.0621,0.99901
0.0622,0.99901
0.0623,0.99902
0.0624,0.99902
0.0625,0.99902
0.0626,0.99903
0.0627,0.99903
0.0628,0.99904
0.0629,0.99904
0.063,0.99904
0.0631,0.99904
0.0632,0.99905
0.0633,0.99905
0.0634,0.99905
0.0635,0.99906
0.0636,0.99906
0.0637,0.99906
0.0638,0.99907
0.0639,0.99907
0.064,0.99908
0.0641,0.99908
0.0642,0.99908
0.0643,0.99908
0.0644,0.99909
0.0645,0.99909
0.0646,0.9991
0.0647,0.9991
0.0648,0.9991
0.0649,0.9991
0.065,0.99911
0.0651,0.99911
0.0652,0.99912
0.0653,0.99912
0.0654,0.99912
0.0655,0.99912
0.0656,0.99913
0.0657,0.99913
0.0658,0.99913
0.0659,0.99914
0.066,0.99914
0.0661,0.99914
0.0662,0.99915
0.0663,0.99915
0.0664,0.99915
0.0665,0.99915
0.0666,0.99916
0.0667,0.99916
0.0668,0.99916
0.0669,0.99916
0.067,0.99917
0.0671,0.99917
0.0672,0.99917
0.0673,0.99918
0.0674,0.99918
0.0675,0.99918
0.0676,0.99918
0.0677,0.99919
0.0678,0.99919
0.0679,0.99919
0.068,0.99919
0.0681,0.9992
0.0682,0.9992
0.0683,0.9992
0.0684,0.9992
0.0685,0.99921
0.0686,0.99921
0.0687,0.99921
0.0688,0.99921
0.0689,0.99922
0.069,0.99922
0.0691,0.99922
0.0692,0.99923
0.0693,0.99923
0.0694,0.99923
0.0695,0.99923
0.0696,0.99924
0.0697,0.99924
0.0698,0.99924
0.0699,0.99924
0.07,0.99925
0.0701,0.99925
0.0702,0.99925
0.0703,0.99925
0.0704,0.99925
0.0705,0.99926
0.0706,0.99926
0.0707,0.99926
0.0708,0.99926
0.0709,0.99927
0.071,0.99927
0.0711,0.99927
0.0712,0.99927
0.0713,0.99927
0.0714,0.99928
0.0715,0.99928
0.0716,0.99928
0.0717,0.99928
0.0718,0.99929
0.0719,0.99929
0.072,0.99929
0.0721,0.99929
0.0722,0.99929
0.0723,0.9993
0.0724,0.9993
0.0725,0.9993
0.0726,0.9993
0.0727,0.99931
0.0728,0.99931
0.0729,0.99931
0.073,0.99931
0.0731,0.99931
0.0732,0.99932
0.0733,0.99932
0.0734,0.99932
0.0735,0.99932
0.0736,0.99932
0.0737,0.99933
0.0738,0.99933
0.0739,0.99933
0.074,0.99933
0.0741,0.99933
0.0742,0.99934
0.0743,0.99934
0.0744,0.99934
0.0745,0.99934
0.0746,0.99934
0.0747,0.99935
0.0748,0.99935
0.0749,0.99935
0.075,0.99935
0.0751,0.99935
0.0752,0.99936
0.0753,0.99936
0.0754,0.99936
0.0755,0.99936
0.0756,0.99936
0.0757,0.99937
0.0758,0.99937
0.0759,0.99937
0.076,0.99937
0.0761,0.99937
0.0762,0.99938
0.0763,0.99938
0.0764,0.99938
0.0765,0.99938
0.0766,0.99938
0.0767,0.99938
0.0768,0.99939
0.0769,0.99939
0.077,0.99939
0.0771,0.99939
0.0772,0.99939
0.0773,0.99939
0.0774,0.9994
0.0775,0.9994
0.0776,0.9994
0.0777,0.9994
0.0778,0.9994
0.0779,0.9994
0.078,0.99941
0.0781,0.99941
0.0782,0.99941
0.0783,0.99941
0.0784,0.99941
0.0785,0.99942
0.0786,0.99942
0.0787,0.99942
0.0788,0.99942
0.0789,0.99942
0.079,0.99942
0.0791,0.99943
0.0792,0.99943
0.0793,0.99943
0.0794,0.99943
0.0795,0.99943
0.0796,0.99943
0.0797,0.99944
0.0798,0.99944
0.0799,0.99944
0.08,0.99944
0.0801,0.99944
0.0802,0.99944
0.0803,0.99944
0.0804,0.99945
0.0805,0.99945
0.0806,0.99945
0.0807,0.99945
0.0808,0.99945
0.0809,0.99945
0.081,0.99945
0.0811,0.99946
0.0812,0.99946
0.0813,0.99946
0.0814,0.99946
0.0815,0.99946
0.0816,0.99946
0.0817,0.99946
0.0818,0.99947
0.0819,0.99947
0.082,0.99947
0.0821,0.99947
0.0822,0.99947
0.0823,0.99947
0.0824,0.99948
0.0825,0.99948
0.0826,0.99948
0.0827,0.99948
0.0828,0.99948
0.0829,0.99948
0.083,0.99948
0.0831,0.99948
0.0832,0.99949
0.0833,0.99949
0.0834,0.99949
0.0835,0.99949
0.0836,0.99949
0.0837,0.99949
0.0838,0.99949
0.0839,0.99949
0.084,0.99949
0.0841,0.9995
0.0842,0.9995
0.0843,0.9995
0.0844,0.9995
0.0845,0.9995
0.0846,0.9995
0.0847,0.9995
0.0848,0.9995
0.0849,0.99951
0.085,0.99951
0.0851,0.99951
0.0852,0.99951
0.0853,0.99951
0.0854,0.99951
0.0855,0.99951
0.0856,0.99951
0.0857,0.99951
0.0858,0.99952
0.0859,0.99952
0.086,0.99952
0.0861,0.99952
0.0862,0.99952
0.0863,0.99952
0.0864,0.99952
0.0865,0.99952
0.0866,0.99952
0.0867,0.99952
0.0868,0.99952
0.0869,0.99953
0.087,0.99953
0.0871,0.99953
0.0872,0.99953
0.0873,0.99953
0.0874,0.99953
0.0875,0.99953
0.0876,0.99953
0.0877,0.99953
0.0878,0.99953
0.0879,0.99953
0.088,0.99954
0.0881,0.99954
0.0882,0.99954
0.0883,0.99954
0.0884,0.99954
0.0885,0.99954
0.0886,0.99954
0.0887,0.99954
0.0888,0.99954
0.0889,0.99954
0.089,0.99954
0.0891,0.99954
0.0892,0.99955
0.0893,0.99955
0.0894,0.99955
0.0895,0.99955
0.0896,0.99955
0.0897,0.99955
0.0898,0.99955
0.0899,0.99955
0.09,0.99955
0.0901,0.99955
0.0902,0.99955
0.0903,0.99955
0.0904,0.99955
0.0905,0.99956
0.0906,0.99956
0.0907,0.99956
0.0908,0.99956
0.0909,0.99956
0.091,0.99956
0.0911,0.99956
0.0912,0.99956
0.0913,0.99956
0.0914,0.99956
0.0915,0.99956
0.0916,0.99956
0.0917,0.99956
0.0918,0.99957
0.0919,0.99957
0.092,0.99957
0.0921,0.99957
0.0922,0.99957
0.0923,0.99957
0.0924,0.99957
0.0925,0.99957
0.0926,0.99957
0.0927,0.99957
0.0928,0.99957
0.0929,0.99957
0.093,0.99957
0.0931,0.99957
0.0932,0.99957
0.0933,0.99958
0.0934,0.99958
0.0935,0.99958
0.0936,0.99958
0.0937,0.99958
0.0938,0.99958
0.0939,0.99958
0.094,0.99958
0.0941,0.99958
0.0942,0.99958
0.0943,0.99958
0.0944,0.99958
0.0945,0.99958
0.0946,0.99958
0.0947,0.99958
0.0948,0.99958
0.0949,0.99958
0.095,0.99958
0.0951,0.99958
0.0952,0.99959
0.0953,0.99959
0.0954,0.99959
0.0955,0.99959
0.0956,0.99959
0.0957,0.99959
0.0958,0.99959
0.0959,0.99959
0.096,0.99959
0.0961,0.99959
0.0962,0.99959
0.0963,0.99959
0.0964,0.99959
0.0965,0.99959
0.0966,0.99959
0.0967,0.99959
0.0968,0.99959
0.0969,0.99959
0.097,0.9996
0.0971,0.9996
0.0972,0.9996
0.0973,0.9996
0.0974,0.9996
0.0975,0.9996
0.0976,0.9996
0.0977,0.9996
0.0978,0.9996
0.0979,0.9996
0.098,0.9996
0.0981,0.9996
0.0982,0.9996
0.0983,0.9996
0.0984,0.9996
0.0985,0.9996
0.0986,0.9996
0.0987,0.9996
0.0988,0.9996
0.0989,0.9996
0.099,0.9996
0.0991,0.9996
0.0992,0.9996
0.0993,0.9996
0.0994,0.9996
0.0995,0.9996
0.0996,0.99961
0.0997,0.99961
0.0998,0.99961
0.0999,0.99961
0.1,0.99961
0.1001,0.99961
0.1002,0.99961
0.1003,0.99961
0.1004,0.99961
0.1005,0.99961
0.1006,0.99961
0.1007,0.99961
0.1008,0.99961
0.1009,0.99961
0.101,0.99961
0.1011,0.99961
0.1012,0.99961
0.1013,0.99961
0.1014,0.99961
0.1015,0.99961
0.1016,0.99961
0.1017,0.99961
0.1018,0.99961
0.1019,0.99961
0.102,0.99961
0.1021,0.99961
0.1022,0.99961
0.1023,0.99961
0.1024,0.99961
0.1025,0.99961
0.1026,0.99961
0.1027,0.99961
0.1028,0.99961
0.1029,0.99961
0.103,0.99961
0.1031,0.99961
0.1032,0.99961
0.1033,0.99961
0.1034,0.99961
0.1035,0.99961
0.1036,0.99961
0.1037,0.99961
0.1038,0.99961
0.1039,0.99961
0.104,0.99961
0.1041,0.99961
0.1042,0.99961
0.1043,0.99961
0.1044,0.99961
0.1045,0.99961
0.1046,0.99961
0.1047,0.99961
0.1048,0.99961
0.1049,0.99961
0.105,0.99961
0.1051,0.99961
0.1052,0.99961
0.1053,0.99961
0.1054,0.99961
0.1055,0.99961
0.1056,0.99961
0.1057,0.99961
0.1058,0.99961
0.1059,0.99961
0.106,0.99961
0.1061,0.99961
0.1062,0.99961
0.1063,0.99961
0.1064,0.99961
0.1065,0.99961
0.1066,0.99961
0.1067,0.99961
0.1068,0.99961
0.1069,0.99961
0.107,0.99961
0.1071,0.99961
0.1072,0.99961
0.1073,0.99961
0.1074,0.99961
0.1075,0.99961
0.1076,0.99961
0.1077,0.99961
0.1078,0.99961
0.1079,0.99961
0.108,0.99961
0.1081,0.99961
0.1082,0.99961
0.1083,0.99961
0.1084,0.99961
0.1085,0.99961
0.1086,0.99961
0.1087,0.99961
0.1088,0.99961
0.1089,0.9996
0.109,0.9996
0.1091,0.9996
0.1092,0.9996
0.1093,0.9996
0.1094,0.9996
0.1095,0.9996
0.1096,0.9996
0.1097,0.9996
0.1098,0.9996
0.1099,0.9996
0.11,0.9996
0.1101,0.9996
0.1102,0.9996
0.1103,0.9996
0.1104,0.9996
0.1105,0.9996
0.1106,0.9996
0.1107,0.9996
0.1108,0.9996
0.1109,0.9996
0.111,0.9996
0.1111,0.9996
0.1112,0.9996
0.1113,0.9996
0.1114,0.9996
0.1115,0.99959
0.1116,0.99959
0.1117,0.99959
0.1118,0.99959
0.1119,0.99959
0.112,0.99959
0.1121,0.99959
0.1122,0.99959
0.1123,0.99959
0.1124,0.99959
0.1125,0.99959
0.1126,0.99959
0.1127,0.99959
0.1128,0.99959
0.1129,0.99959
0.113,0.99959
0.1131,0.99959
0.1132,0.99959
0.1133,0.99959
0.1134,0.99958
0.1135,0.99958
0.1136,0.99958
0.1137,0.99958
0.1138,0.99958
0.1139,0.99958
0.114,0.99958
0.1141,0.99958
0.1142,0.99958
0.1143,0.99958
0.1144,0.99958
0.1145,0.99958
0.1146,0.99958
0.1147,0.99958
0.1148,0.99957
0.1149,0.99957
0.115,0.99957
0.1151,0.99957
0.1152,0.99957
0.1153,0.99957
0.1154,0.99957
0.1155,0.99957
0.1156,0.99957
0.1157,0.99957
0.1158,0.99957
0.1159,0.99957
0.116,0.99957
0.1161,0.99956
0.1162,0.99956
0.1163,0.99956
0.1164,0.99956
0.1165,0.99956
0.1166,0.99956
0.1167,0.99956
0.1168,0.99956
0.1169,0.99956
0.117,0.99956
0.1171,0.99956
0.1172,0.99956
0.1173,0.99955
0.1174,0.99955
0.1175,0.99955
0.1176,0.99955
0.1177,0.99955
0.1178,0.99955
0.1179,0.99955
0.118,0.99955
0.1181,0.99955
0.1182,0.99955
0.1183,0.99955
0.1184,0.99954
0.1185,0.99954
0.1186,0.99954
0.1187,0.99954
0.1188,0.99954
0.1189,0.99954
0.119,0.99954
0.1191,0.99954
0.1192,0.99954
0.1193,0.99954
0.1194,0.99953
0.1195,0.99953
0.1196,0.99953
0.1197,0.99953
0.1198,0.99953
0.1199,0.99953
0.12,0.99953
0.1201,0.99953
0.1202,0.99953
0.1203,0.99953
0.1204,0.99952
0.1205,0.99952
0.1206,0.99952
0.1207,0.99952
0.1208,0.99952
0.1209,0.99952
0.121,0.99952
0.1211,0.99952
0.1212,0.99951
0.1213,0.99951
0.1214,0.99951
0.1215,0.99951
0.1216,0.99951
0.1217,0.99951
0.1218,0.99951
0.1219,0.99951
0.122,0.9995
0.1221,0.9995
0.1222,0.9995
0.1223,0.9995
0.1224,0.9995
0.1225,0.9995
0.1226,0.9995
0.1227,0.9995
0.1228,0.99949
0.1229,0.99949
0.123,0.99949
0.1231,0.99949
0.1232,0.99949
0.1233,0.99949
0.1234,0.99949
0.1235,0.99949
0.1236,0.99948
0.1237,0.99948
0.1238,0.99948
0.1239,0.99948
0.124,0.99948
0.1241,0.99948
0.1242,0.99948
0.1243,0.99947
0.1244,0.99947
0.1245,0.99947
0.1246,0.99947
0.1247,0.99947
0.1248,0.99947
0.1249,0.99946
0.125,0.99946
0.1251,0.99946
0.1252,0.99946
0.1253,0.99946
0.1254,0.99946
0.1255,0.99946
0.1256,0.99945
0.1257,0.99945
0.1258,0.99945
0.1259,0.99945
0.126,0.99945
0.1261,0.99945
0.1262,0.99945
0.1263,0.99944
0.1264,0.99944
0.1265,0.99944
0.1266,0.99944
0.1267,0.99944
0.1268,0.99944
0.1269,0.99943
0.127,0.99943
0.1271,0.99943
0.1272,0.99943
0.1273,0.99943
0.1274,0.99943
0.1275,0.99942
0.1276,0.99942
0.1277,0.99942
0.1278,0.99942
0.1279,0.99942
0.128,0.99942
0.1281,0.99942
0.1282,0.99941
0.1283,0.99941
0.1284,0.99941
0.1285,0.99941
0.1286,0.99941
0.1287,0.99941
0.1288,0.9994
0.1289,0.9994
0.129,0.9994
0.1291,0.9994
0.1292,0.9994
0.1293,0.9994
0.1294,0.99939
0.1295,0.99939
0.1296,0.99939
0.1297,0.99939
0.1298,0.99939
0.1299,0.99939
0.13,0.99938
0.1301,0.99938
0.1302,0.99938
0.1303,0.99938
0.1304,0.99938
0.1305,0.99937
0.1306,0.99937
0.1307,0.99937
0.1308,0.99937
0.1309,0.99937
0.131,0.99936
0.1311,0.99936
0.1312,0.99936
0.1313,0.99936
0.1314,0.99936
0.1315,0.99935
0.1316,0.99935
0.1317,0.99935
0.1318,0.99935
0.1319,0.99935
0.132,0.99934
0.1321,0.99934
0.1322,0.99934
0.1323,0.99934
0.1324,0.99933
0.1325,0.99933
0.1326,0.99933
0.1327,0.99933
0.1328,0.99933
0.1329,0.99932
0.133,0.99932
0.1331,0.99932
0.1332,0.99932
0.1333,0.99931
0.1334,0.99931
0.1335,0.99931
0.1336,0.99931
0.1337,0.99931
0.1338,0.9993
0.1339,0.9993
0.134,0.9993
0.1341,0.9993
0.1342,0.99929
0.1343,0.99929
0.1344,0.99929
0.1345,0.99929
0.1346,0.99929
0.1347,0.99928
0.1348,0.99928
0.1349,0.99928
0.135,0.99928
0.1351,0.99927
0.1352,0.99927
0.1353,0.99927
0.1354,0.99927
0.1355,0.99926
0.1356,0.99926
0.1357,0.99926
0.1358,0.99926
0.1359,0.99925
0.136,0.99925
0.1361,0.99925
0.1362,0.99925
0.1363,0.99924
0.1364,0.99924
0.1365,0.99924
0.1366,0.99924
0.1367,0.99923
0.1368,0.99923
0.1369,0.99923
0.137,0.99923
0.1371,0.99922
0.1372,0.99922
0.1373,0.99922
0.1374,0.99922
0.1375,0.99921
0.1376,0.99921
0.1377,0.99921
0.1378,0.99921
0.1379,0.9992
0.138,0.9992
0.1381,0.9992
0.1382,0.9992
0.1383,0.99919
0.1384,0.99919
0.1385,0.99919
0.1386,0.99919
0.1387,0.99918
0.1388,0.99918
0.1389,0.99918
0.139,0.99918
0.1391,0.99917
0.1392,0.99917
0.1393,0.99917
0.1394,0.99916
0.1395,0.99916
0.1396,0.99916
0.1397,0.99916
0.1398,0.99915
0.1399,0.99915
0.14,0.99915
0.1401,0.99915
0.1402,0.99914
0.1403,0.99914
0.1404,0.99914
0.1405,0.99913
0.1406,0.99913
0.1407,0.99913
0.1408,0.99913
0.1409,0.99912
0.141,0.99912
0.1411,0.99912
0.1412,0.99911
0.1413,0.99911
0.1414,0.99911
