0.0085,-3.5909,-1.9544
0.0086,-3.5976,-1.9537
0.0087,-3.5972,-1.9531
0.0088,-3.6036,-1.9525
0.0089,-3.603,-1.9518
0.009,-3.6092,-1.9512
0.0091,-3.6087,-1.9505
0.0092,-3.6146,-1.9499
0.0093,-3.6139,-1.9493
0.0094,-3.6198,-1.9487
0.0095,-3.6192,-1.948
0.0096,-3.6248,-1.9474
0.0097,-3.6242,-1.9468
0.0098,-3.6295,-1.9461
0.0099,-3.6289,-1.9455
0.01,-3.6342,-1.9449
0.0101,-3.6335,-1.9443
0.0102,-3.6384,-1.9436
0.0103,-3.6378,-1.943
0.0104,-3.6426,-1.9424
0.0105,-3.6417,-1.9418
0.0106,-3.6465,-1.9411
0.0107,-3.6457,-1.9405
0.0108,-3.6501,-1.9399
0.0109,-3.6493,-1.9393
0.011,-3.6537,-1.9386
0.0111,-3.6527,-1.938
0.0112,-3.6569,-1.9374
0.0113,-3.656,-1.9368
0.0114,-3.6599,-1.9362
0.0115,-3.6591,-1.9356
0.0116,-3.6629,-1.9349
0.0117,-3.6621,-1.9343
0.0118,-3.6657,-1.9337
0.0119,-3.6649,-1.9331
0.012,-3.6684,-1.9325
0.0121,-3.6675,-1.9319
0.0122,-3.671,-1.9313
0.0123,-3.6701,-1.9307
0.0124,-3.6734,-1.9301
0.0125,-3.6723,-1.9295
0.0126,-3.6755,-1.9288
0.0127,-3.6746,-1.9282
0.0128,-3.6776,-1.9276
0.0129,-3.6768,-1.927
0.013,-3.6797,-1.9264
0.0131,-3.6788,-1.9258
0.0132,-3.6818,-1.9252
0.0133,-3.6807,-1.9246
0.0134,-3.6835,-1.924
0.0135,-3.6825,-1.9234
0.0136,-3.685,-1.9228
0.0137,-3.684,-1.9222
0.0138,-3.6865,-1.9216
0.0139,-3.6854,-1.921
0.014,-3.6879,-1.9204
0.0141,-3.6868,-1.9198
0.0142,-3.6889,-1.9192
0.0143,-3.6878,-1.9186
0.0144,-3.6901,-1.918
0.0145,-3.6889,-1.9174
0.0146,-3.6912,-1.9169
0.0147,-3.69,-1.9163
0.0148,-3.6918,-1.9157
0.0149,-3.6907,-1.9151
0.015,-3.6927,-1.9145
0.0151,-3.6914,-1.9139
0.0152,-3.6933,-1.9133
0.0153,-3.6922,-1.9127
0.0154,-3.694,-1.9121
0.0155,-3.6928,-1.9115
0.0156,-3.6944,-1.911
0.0157,-3.6932,-1.9104
0.0158,-3.6949,-1.9098
0.0159,-3.6937,-1.9092
0.016,-3.6953,-1.9086
0.0161,-3.694,-1.908
0.0162,-3.6956,-1.9075
0.0163,-3.6944,-1.9069
0.0164,-3.696,-1.9063
0.0165,-3.6948,-1.9057
0.0166,-3.6962,-1.9051
0.0167,-3.6949,-1.9046
0.0168,-3.6962,-1.904
0.0169,-3.6948,-1.9034
0.017,-3.6961,-1.9028
0.0171,-3.6947,-1.9023
0.0172,-3.696,-1.9017
0.0173,-3.6947,-1.9011
0.0174,-3.6958,-1.9005
0.0175,-3.6944,-1.9
0.0176,-3.6956,-1.8994
0.0177,-3.6942,-1.8988
0.0178,-3.6952,-1.8982
0.0179,-3.6938,-1.8977
0.018,-3.6948,-1.8971
0.0181,-3.6934,-1.8965
0.0182,-3.6945,-1.896
0.0183,-3.6929,-1.8954
0.0184,-3.6938,-1.8948
0.0185,-3.6924,-1.8943
0.0186,-3.6931,-1.8937
0.0187,-3.6917,-1.8931
0.0188,-3.6924,-1.8926
0.0189,-3.6909,-1.892
0.019,-3.6918,-1.8914
0.0191,-3.6902,-1.8909
0.0192,-3.6908,-1.8903
0.0193,-3.6892,-1.8897
0.0194,-3.6897,-1.8892
0.0195,-3.6883,-1.8886
0.0196,-3.689,-1.8881
0.0197,-3.6874,-1.8875
0.0198,-3.688,-1.8869
0.0199,-3.6863,-1.8864
0.02,-3.6869,-1.8858
0.0201,-3.6853,-1.8853
0.0202,-3.6858,-1.8847
0.0203,-3.6842,-1.8842
0.0204,-3.6846,-1.8836
0.0205,-3.6831,-1.8831
0.0206,-3.6835,-1.8825
0.0207,-3.6819,-1.8819
0.0208,-3.6823,-1.8814
0.0209,-3.6807,-1.8808
0.021,-3.681,-1.8803
0.0211,-3.6793,-1.8797
0.0212,-3.6796,-1.8792
0.0213,-3.678,-1.8786
0.0214,-3.6782,-1.8781
0.0215,-3.6766,-1.8775
0.0216,-3.6768,-1.877
0.0217,-3.6751,-1.8764
0.0218,-3.6753,-1.8759
0.0219,-3.6736,-1.8753
0.022,-3.6738,-1.8748
0.0221,-3.6722,-1.8743
0.0222,-3.6723,-1.8737
0.0223,-3.6706,-1.8732
0.0224,-3.6707,-1.8726
0.0225,-3.669,-1.8721
0.0226,-3.6691,-1.8715
0.0227,-3.6673,-1.871
0.0228,-3.6674,-1.8705
0.0229,-3.6657,-1.8699
0.023,-3.6657,-1.8694
0.0231,-3.664,-1.8688
0.0232,-3.664,-1.8683
0.0233,-3.6622,-1.8678
0.0234,-3.6621,-1.8672
0.0235,-3.6604,-1.8667
0.0236,-3.6603,-1.8661
0.0237,-3.6585,-1.8656
0.0238,-3.6585,-1.8651
0.0239,-3.6567,-1.8645
0.024,-3.6566,-1.864
0.0241,-3.6549,-1.8635
0.0242,-3.6548,-1.8629
0.0243,-3.653,-1.8624
0.0244,-3.6529,-1.8619
0.0245,-3.6512,-1.8613
0.0246,-3.6511,-1.8608
0.0247,-3.6494,-1.8603
0.0248,-3.6491,-1.8597
0.0249,-3.6473,-1.8592
0.025,-3.6471,-1.8587
0.0251,-3.6453,-1.8581
0.0252,-3.6451,-1.8576
0.0253,-3.6433,-1.8571
0.0254,-3.6431,-1.8566
0.0255,-3.6413,-1.856
0.0256,-3.641,-1.8555
0.0257,-3.6392,-1.855
0.0258,-3.6389,-1.8545
0.0259,-3.6372,-1.8539
0.026,-3.6369,-1.8534
0.0261,-3.6351,-1.8529
0.0262,-3.6348,-1.8524
0.0263,-3.6331,-1.8518
0.0264,-3.6327,-1.8513
0.0265,-3.631,-1.8508
0.0266,-3.6308,-1.8503
0.0267,-3.629,-1.8498
0.0268,-3.6286,-1.8492
0.0269,-3.6269,-1.8487
0.027,-3.6265,-1.8482
0.0271,-3.6247,-1.8477
0.0272,-3.6244,-1.8472
0.0273,-3.6226,-1.8466
0.0274,-3.6223,-1.8461
0.0275,-3.6205,-1.8456
0.0276,-3.6201,-1.8451
0.0277,-3.6184,-1.8446
0.0278,-3.6181,-1.8441
0.0279,-3.6163,-1.8435
0.028,-3.6159,-1.843
0.0281,-3.6141,-1.8425
0.0282,-3.6137,-1.842
0.0283,-3.6119,-1.8415
0.0284,-3.6114,-1.841
0.0285,-3.6096,-1.8405
0.0286,-3.6092,-1.8399
0.0287,-3.6074,-1.8394
0.0288,-3.6069,-1.8389
0.0289,-3.6052,-1.8384
0.029,-3.6047,-1.8379
0.0291,-3.6028,-1.8374
0.0292,-3.6024,-1.8369
0.0293,-3.6006,-1.8364
0.0294,-3.6001,-1.8359
0.0295,-3.5984,-1.8354
0.0296,-3.5979,-1.8349
0.0297,-3.5961,-1.8343
0.0298,-3.5956,-1.8338
0.0299,-3.5939,-1.8333
0.03,-3.5934,-1.8328
0.0301,-3.5916,-1.8323
0.0302,-3.5911,-1.8318
0.0303,-3.5893,-1.8313
0.0304,-3.5888,-1.8308
0.0305,-3.587,-1.8303
0.0306,-3.5865,-1.8298
0.0307,-3.5847,-1.8293
0.0308,-3.5841,-1.8288
0.0309,-3.5822,-1.8283
0.031,-3.5817,-1.8278
0.0311,-3.58,-1.8273
0.0312,-3.5794,-1.8268
0.0313,-3.5776,-1.8263
0.0314,-3.577,-1.8258
0.0315,-3.5752,-1.8253
0.0316,-3.5747,-1.8248
0.0317,-3.5729,-1.8243
0.0318,-3.5722,-1.8238
0.0319,-3.5705,-1.8233
0.032,-3.5698,-1.8228
0.0321,-3.5681,-1.8223
0.0322,-3.5676,-1.8218
0.0323,-3.5658,-1.8213
0.0324,-3.5653,-1.8208
0.0325,-3.5636,-1.8203
0.0326,-3.563,-1.8199
0.0327,-3.5612,-1.8194
0.0328,-3.5605,-1.8189
0.0329,-3.5588,-1.8184
0.033,-3.5584,-1.8179
0.0331,-3.5567,-1.8174
0.0332,-3.5561,-1.8169
0.0333,-3.5544,-1.8164
0.0334,-3.5539,-1.8159
0.0335,-3.5521,-1.8154
0.0336,-3.5515,-1.8149
0.0337,-3.5498,-1.8144
0.0338,-3.5492,-1.814
0.0339,-3.5475,-1.8135
0.034,-3.5469,-1.813
0.0341,-3.5452,-1.8125
0.0342,-3.5446,-1.812
0.0343,-3.5429,-1.8115
0.0344,-3.5423,-1.811
0.0345,-3.5407,-1.8105
0.0346,-3.5401,-1.8101
0.0347,-3.5385,-1.8096
0.0348,-3.5379,-1.8091
0.0349,-3.5364,-1.8086
0.035,-3.5357,-1.8081
0.0351,-3.534,-1.8076
0.0352,-3.5334,-1.8072
0.0353,-3.5318,-1.8067
0.0354,-3.5313,-1.8062
0.0355,-3.5296,-1.8057
0.0356,-3.5291,-1.8052
0.0357,-3.5274,-1.8047
0.0358,-3.5269,-1.8043
0.0359,-3.5253,-1.8038
0.036,-3.5246,-1.8033
0.0361,-3.5231,-1.8028
0.0362,-3.5224,-1.8023
0.0363,-3.5208,-1.8019
0.0364,-3.5202,-1.8014
0.0365,-3.5186,-1.8009
0.0366,-3.5181,-1.8004
0.0367,-3.5164,-1.8
0.0368,-3.5159,-1.7995
0.0369,-3.5142,-1.799
0.037,-3.5137,-1.7985
0.0371,-3.5121,-1.7981
0.0372,-3.5114,-1.7976
0.0373,-3.5098,-1.7971
0.0374,-3.5092,-1.7966
0.0375,-3.5076,-1.7962
0.0376,-3.507,-1.7957
0.0377,-3.5055,-1.7952
0.0378,-3.505,-1.7947
0.0379,-3.5035,-1.7943
0.038,-3.5028,-1.7938
0.0381,-3.5012,-1.7933
0.0382,-3.5007,-1.7928
0.0383,-3.4991,-1.7924
0.0384,-3.4986,-1.7919
0.0385,-3.4969,-1.7914
0.0386,-3.4964,-1.791
0.0387,-3.4948,-1.7905
0.0388,-3.4942,-1.79
0.0389,-3.4927,-1.7895
0.039,-3.4921,-1.7891
0.0391,-3.4906,-1.7886
0.0392,-3.49,-1.7881
0.0393,-3.4885,-1.7877
0.0394,-3.4879,-1.7872
0.0395,-3.4864,-1.7867
0.0396,-3.4858,-1.7863
0.0397,-3.4843,-1.7858
0.0398,-3.4837,-1.7853
0.0399,-3.4823,-1.7849
0.04,-3.4817,-1.7844
0.0401,-3.4801,-1.7839
0.0402,-3.4795,-1.7835
0.0403,-3.478,-1.783
0.0404,-3.4774,-1.7825
0.0405,-3.4758,-1.7821
0.0406,-3.4753,-1.7816
0.0407,-3.4737,-1.7812
0.0408,-3.473,-1.7807
0.0409,-3.4716,-1.7802
0.041,-3.4711,-1.7798
0.0411,-3.4696,-1.7793
0.0412,-3.4689,-1.7788
0.0413,-3.4675,-1.7784
0.0414,-3.4668,-1.7779
0.0415,-3.4654,-1.7775
0.0416,-3.4648,-1.777
0.0417,-3.4634,-1.7765
0.0418,-3.4628,-1.7761
0.0419,-3.4614,-1.7756
0.042,-3.4609,-1.7752
0.0421,-3.4594,-1.7747
0.0422,-3.4589,-1.7743
0.0423,-3.4573,-1.7738
0.0424,-3.4568,-1.7733
0.0425,-3.4554,-1.7729
0.0426,-3.4548,-1.7724
0.0427,-3.4534,-1.772
0.0428,-3.4528,-1.7715
0.0429,-3.4515,-1.7711
0.043,-3.451,-1.7706
0.0431,-3.4496,-1.7701
0.0432,-3.4491,-1.7697
0.0433,-3.4478,-1.7692
0.0434,-3.4472,-1.7688
0.0435,-3.4457,-1.7683
0.0436,-3.4452,-1.7679
0.0437,-3.4438,-1.7674
0.0438,-3.4432,-1.767
0.0439,-3.4419,-1.7665
0.044,-3.4413,-1.7661
0.0441,-3.44,-1.7656
0.0442,-3.4394,-1.7652
0.0443,-3.4381,-1.7647
0.0444,-3.4375,-1.7643
0.0445,-3.4362,-1.7638
0.0446,-3.4357,-1.7633
0.0447,-3.4344,-1.7629
0.0448,-3.4338,-1.7624
0.0449,-3.4325,-1.762
0.045,-3.4319,-1.7615
0.0451,-3.4306,-1.7611
0.0452,-3.4301,-1.7607
0.0453,-3.4289,-1.7602
0.0454,-3.4282,-1.7598
0.0455,-3.4269,-1.7593
0.0456,-3.4263,-1.7589
0.0457,-3.425,-1.7584
0.0458,-3.4245,-1.758
0.0459,-3.4232,-1.7575
0.046,-3.4227,-1.7571
0.0461,-3.4214,-1.7566
0.0462,-3.4208,-1.7562
0.0463,-3.4195,-1.7557
0.0464,-3.419,-1.7553
0.0465,-3.4177,-1.7548
0.0466,-3.4172,-1.7544
0.0467,-3.4159,-1.754
0.0468,-3.4154,-1.7535
0.0469,-3.4141,-1.7531
0.047,-3.4136,-1.7526
0.0471,-3.4123,-1.7522
0.0472,-3.4119,-1.7517
0.0473,-3.4107,-1.7513
0.0474,-3.4101,-1.7508
0.0475,-3.4089,-1.7504
0.0476,-3.4085,-1.75
0.0477,-3.4072,-1.7495
0.0478,-3.4066,-1.7491
0.0479,-3.4053,-1.7486
0.048,-3.4048,-1.7482
0.0481,-3.4035,-1.7478
0.0482,-3.403,-1.7473
0.0483,-3.4018,-1.7469
0.0484,-3.4013,-1.7464
0.0485,-3.4001,-1.746
0.0486,-3.3996,-1.7456
0.0487,-3.3984,-1.7451
0.0488,-3.398,-1.7447
0.0489,-3.3968,-1.7442
0.049,-3.3963,-1.7438
0.0491,-3.3951,-1.7434
0.0492,-3.3946,-1.7429
0.0493,-3.3934,-1.7425
0.0494,-3.393,-1.7421
0.0495,-3.3918,-1.7416
0.0496,-3.3913,-1.7412
0.0497,-3.3901,-1.7407
0.0498,-3.3895,-1.7403
0.0499,-3.3883,-1.7399
0.05,-3.3879,-1.7394
0.0501,-3.3867,-1.739
0.0502,-3.3862,-1.7386
0.0503,-3.385,-1.7381
0.0504,-3.3846,-1.7377
0.0505,-3.3834,-1.7373
0.0506,-3.383,-1.7368
0.0507,-3.3818,-1.7364
0.0508,-3.3815,-1.736
0.0509,-3.3803,-1.7355
0.051,-3.3799,-1.7351
0.0511,-3.3787,-1.7347
0.0512,-3.3782,-1.7342
0.0513,-3.377,-1.7338
0.0514,-3.3766,-1.7334
0.0515,-3.3754,-1.7329
0.0516,-3.3749,-1.7325
0.0517,-3.3738,-1.7321
0.0518,-3.3734,-1.7316
0.0519,-3.3723,-1.7312
0.052,-3.3719,-1.7308
0.0521,-3.3708,-1.7303
0.0522,-3.3703,-1.7299
0.0523,-3.3692,-1.7295
0.0524,-3.3687,-1.729
0.0525,-3.3675,-1.7286
0.0526,-3.3671,-1.7282
0.0527,-3.3659,-1.7278
0.0528,-3.3655,-1.7273
0.0529,-3.3643,-1.7269
0.053,-3.3639,-1.7265
0.0531,-3.3628,-1.726
0.0532,-3.3624,-1.7256
0.0533,-3.3613,-1.7252
0.0534,-3.3609,-1.7248
0.0535,-3.3598,-1.7243
0.0536,-3.3594,-1.7239
0.0537,-3.3582,-1.7235
0.0538,-3.3579,-1.7231
0.0539,-3.3567,-1.7226
0.054,-3.3564,-1.7222
0.0541,-3.3553,-1.7218
0.0542,-3.355,-1.7214
0.0543,-3.3539,-1.7209
0.0544,-3.3535,-1.7205
0.0545,-3.3524,-1.7201
0.0546,-3.352,-1.7197
0.0547,-3.3509,-1.7192
0.0548,-3.3505,-1.7188
0.0549,-3.3494,-1.7184
0.055,-3.349,-1.718
0.0551,-3.3479,-1.7175
0.0552,-3.3475,-1.7171
0.0553,-3.3464,-1.7167
0.0554,-3.346,-1.7163
0.0555,-3.3449,-1.7158
0.0556,-3.3446,-1.7154
0.0557,-3.3435,-1.715
0.0558,-3.3431,-1.7146
0.0559,-3.342,-1.7141
0.056,-3.3416,-1.7137
0.0561,-3.3404,-1.7133
0.0562,-3.34,-1.7129
0.0563,-3.339,-1.7125
0.0564,-3.3387,-1.712
0.0565,-3.3377,-1.7116
0.0566,-3.3373,-1.7112
0.0567,-3.3363,-1.7108
0.0568,-3.3359,-1.7104
0.0569,-3.3349,-1.7099
0.057,-3.3345,-1.7095
0.0571,-3.3335,-1.7091
0.0572,-3.3331,-1.7087
0.0573,-3.3321,-1.7083
0.0574,-3.3318,-1.7078
0.0575,-3.3307,-1.7074
0.0576,-3.3304,-1.707
0.0577,-3.3294,-1.7066
0.0578,-3.329,-1.7062
0.0579,-3.328,-1.7057
0.058,-3.3276,-1.7053
0.0581,-3.3266,-1.7049
0.0582,-3.3262,-1.7045
0.0583,-3.3252,-1.7041
0.0584,-3.3249,-1.7037
0.0585,-3.3239,-1.7032
0.0586,-3.3234,-1.7028
0.0587,-3.3224,-1.7024
0.0588,-3.322,-1.702
0.0589,-3.321,-1.7016
0.059,-3.3207,-1.7012
0.0591,-3.3198,-1.7007
0.0592,-3.3194,-1.7003
0.0593,-3.3184,-1.6999
0.0594,-3.3181,-1.6995
0.0595,-3.3171,-1.6991
0.0596,-3.3167,-1.6987
0.0597,-3.3157,-1.6983
0.0598,-3.3154,-1.6978
0.0599,-3.3143,-1.6974
0.06,-3.314,-1.697
0.0601,-3.313,-1.6966
0.0602,-3.3126,-1.6962
0.0603,-3.3117,-1.6958
0.0604,-3.3114,-1.6954
0.0605,-3.3105,-1.6949
0.0606,-3.3101,-1.6945
0.0607,-3.3091,-1.6941
0.0608,-3.3088,-1.6937
0.0609,-3.3079,-1.6933
0.061,-3.3075,-1.6929
0.0611,-3.3066,-1.6925
0.0612,-3.3063,-1.6921
0.0613,-3.3053,-1.6916
0.0614,-3.305,-1.6912
0.0615,-3.3042,-1.6908
0.0616,-3.3039,-1.6904
0.0617,-3.3029,-1.69
0.0618,-3.3026,-1.6896
0.0619,-3.3017,-1.6892
0.062,-3.3014,-1.6888
0.0621,-3.3004,-1.6884
0.0622,-3.3001,-1.6879
0.0623,-3.2991,-1.6875
0.0624,-3.2988,-1.6871
0.0625,-3.2979,-1.6867
0.0626,-3.2976,-1.6863
0.0627,-3.2967,-1.6859
0.0628,-3.2964,-1.6855
0.0629,-3.2954,-1.6851
0.063,-3.2951,-1.6847
0.0631,-3.2941,-1.6843
0.0632,-3.2938,-1.6839
0.0633,-3.2929,-1.6834
0.0634,-3.2926,-1.683
0.0635,-3.2917,-1.6826
0.0636,-3.2914,-1.6822
0.0637,-3.2904,-1.6818
0.0638,-3.2901,-1.6814
0.0639,-3.2893,-1.681
0.064,-3.2889,-1.6806
0.0641,-3.288,-1.6802
0.0642,-3.2876,-1.6798
0.0643,-3.2867,-1.6794
0.0644,-3.2864,-1.679
0.0645,-3.2855,-1.6786
0.0646,-3.2852,-1.6782
0.0647,-3.2843,-1.6777
0.0648,-3.284,-1.6773
0.0649,-3.2831,-1.6769
0.065,-3.2828,-1.6765
0.0651,-3.2819,-1.6761
0.0652,-3.2816,-1.6757
0.0653,-3.2807,-1.6753
0.0654,-3.2804,-1.6749
0.0655,-3.2795,-1.6745
0.0656,-3.2792,-1.6741
0.0657,-3.2783,-1.6737
0.0658,-3.278,-1.6733
0.0659,-3.2771,-1.6729
0.066,-3.2768,-1.6725
0.0661,-3.2758,-1.6721
0.0662,-3.2756,-1.6717
0.0663,-3.2748,-1.6713
0.0664,-3.2745,-1.6709
0.0665,-3.2736,-1.6705
0.0666,-3.2734,-1.6701
0.0667,-3.2726,-1.6697
0.0668,-3.2723,-1.6692
0.0669,-3.2714,-1.6688
0.067,-3.2712,-1.6684
0.0671,-3.2703,-1.668
0.0672,-3.2701,-1.6676
0.0673,-3.2692,-1.6672
0.0674,-3.2688,-1.6668
0.0675,-3.2679,-1.6664
0.0676,-3.2675,-1.666
0.0677,-3.2667,-1.6656
0.0678,-3.2663,-1.6652
0.0679,-3.2655,-1.6648
0.068,-3.2651,-1.6644
0.0681,-3.2643,-1.664
0.0682,-3.2639,-1.6636
0.0683,-3.263,-1.6632
0.0684,-3.2627,-1.6628
0.0685,-3.2619,-1.6624
0.0686,-3.2616,-1.662
0.0687,-3.2608,-1.6616
0.0688,-3.2605,-1.6612
0.0689,-3.2597,-1.6608
0.069,-3.2595,-1.6604
0.0691,-3.2586,-1.66
0.0692,-3.2583,-1.6596
0.0693,-3.2575,-1.6592
0.0694,-3.2573,-1.6588
0.0695,-3.2564,-1.6584
0.0696,-3.2562,-1.658
0.0697,-3.2553,-1.6576
0.0698,-3.255,-1.6572
0.0699,-3.2542,-1.6568
0.07,-3.2539,-1.6564
0.0701,-3.253,-1.656
0.0702,-3.2527,-1.6556
0.0703,-3.252,-1.6552
0.0704,-3.2517,-1.6548
0.0705,-3.2509,-1.6544
0.0706,-3.2507,-1.654
0.0707,-3.2499,-1.6536
0.0708,-3.2496,-1.6532
0.0709,-3.2489,-1.6528
0.071,-3.2487,-1.6524
0.0711,-3.2479,-1.652
0.0712,-3.2476,-1.6516
0.0713,-3.2468,-1.6512
0.0714,-3.2466,-1.6508
0.0715,-3.2457,-1.6504
0.0716,-3.2455,-1.65
0.0717,-3.2447,-1.6496
0.0718,-3.2444,-1.6493
0.0719,-3.2436,-1.6489
0.072,-3.2433,-1.6485
0.0721,-3.2425,-1.6481
0.0722,-3.2422,-1.6477
0.0723,-3.2414,-1.6473
0.0724,-3.2411,-1.6469
0.0725,-3.2404,-1.6465
0.0726,-3.2401,-1.6461
0.0727,-3.2394,-1.6457
0.0728,-3.2392,-1.6453
0.0729,-3.2384,-1.6449
0.073,-3.2381,-1.6445
0.0731,-3.2374,-1.6441
0.0732,-3.2371,-1.6437
0.0733,-3.2363,-1.6433
0.0734,-3.236,-1.6429
0.0735,-3.2353,-1.6425
0.0736,-3.2351,-1.6421
0.0737,-3.2343,-1.6417
0.0738,-3.234,-1.6413
0.0739,-3.2333,-1.6409
0.074,-3.2331,-1.6405
0.0741,-3.2323,-1.6401
0.0742,-3.2321,-1.6398
0.0743,-3.2313,-1.6394
0.0744,-3.2311,-1.639
0.0745,-3.2304,-1.6386
0.0746,-3.2301,-1.6382
0.0747,-3.2293,-1.6378
0.0748,-3.2291,-1.6374
0.0749,-3.2283,-1.637
0.075,-3.228,-1.6366
0.0751,-3.2272,-1.6362
0.0752,-3.227,-1.6358
0.0753,-3.2262,-1.6354
0.0754,-3.226,-1.635
0.0755,-3.2254,-1.6346
0.0756,-3.2252,-1.6342
0.0757,-3.2244,-1.6338
0.0758,-3.2242,-1.6335
0.0759,-3.2234,-1.6331
0.076,-3.2232,-1.6327
0.0761,-3.2225,-1.6323
0.0762,-3.2222,-1.6319
0.0763,-3.2215,-1.6315
0.0764,-3.2213,-1.6311
0.0765,-3.2206,-1.6307
0.0766,-3.2203,-1.6303
0.0767,-3.2195,-1.6299
0.0768,-3.2193,-1.6295
0.0769,-3.2185,-1.6291
0.077,-3.2183,-1.6287
0.0771,-3.2175,-1.6283
0.0772,-3.2173,-1.628
0.0773,-3.2166,-1.6276
0.0774,-3.2164,-1.6272
0.0775,-3.2156,-1.6268
0.0776,-3.2154,-1.6264
0.0777,-3.2147,-1.626
0.0778,-3.2145,-1.6256
0.0779,-3.2137,-1.6252
0.078,-3.2135,-1.6248
0.0781,-3.2128,-1.6244
0.0782,-3.2125,-1.624
0.0783,-3.2118,-1.6236
0.0784,-3.2116,-1.6233
0.0785,-3.2109,-1.6229
0.0786,-3.2106,-1.6225
0.0787,-3.2099,-1.6221
0.0788,-3.2098,-1.6217
0.0789,-3.209,-1.6213
0.079,-3.2088,-1.6209
0.0791,-3.2081,-1.6205
0.0792,-3.2079,-1.6201
0.0793,-3.2072,-1.6197
0.0794,-3.207,-1.6193
0.0795,-3.2062,-1.619
0.0796,-3.206,-1.6186
0.0797,-3.2053,-1.6182
0.0798,-3.2051,-1.6178
0.0799,-3.2044,-1.6174
0.08,-3.2041,-1.617
0.0801,-3.2035,-1.6166
0.0802,-3.2032,-1.6162
0.0803,-3.2025,-1.6158
0.0804,-3.2023,-1.6154
0.0805,-3.2016,-1.6151
0.0806,-3.2014,-1.6147
0.0807,-3.2007,-1.6143
0.0808,-3.2006,-1.6139
0.0809,-3.1999,-1.6135
0.081,-3.1998,-1.6131
0.0811,-3.1991,-1.6127
0.0812,-3.1989,-1.6123
0.0813,-3.1982,-1.6119
0.0814,-3.1981,-1.6116
0.0815,-3.1973,-1.6112
0.0816,-3.1971,-1.6108
0.0817,-3.1965,-1.6104
0.0818,-3.1963,-1.61
0.0819,-3.1957,-1.6096
0.082,-3.1955,-1.6092
0.0821,-3.1948,-1.6088
0.0822,-3.1946,-1.6084
0.0823,-3.1939,-1.6081
0.0824,-3.1937,-1.6077
0.0825,-3.1929,-1.6073
0.0826,-3.1928,-1.6069
0.0827,-3.1921,-1.6065
0.0828,-3.1919,-1.6061
0.0829,-3.1913,-1.6057
0.083,-3.1911,-1.6053
0.0831,-3.1904,-1.6049
0.0832,-3.1902,-1.6046
0.0833,-3.1895,-1.6042
0.0834,-3.1893,-1.6038
0.0835,-3.1887,-1.6034
0.0836,-3.1885,-1.603
0.0837,-3.1878,-1.6026
0.0838,-3.1875,-1.6022
